id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8riKl7ZI556		0	2019-02-24 02:11:10	Leehamism	@Him Bike let's just address a couple of the many things that we need to clarify. I didn't say you weren't smart enough, I said you weren't educated(In this specific area) enough - big difference! If you really don't know very much about heroin, how is it you believe it is "sick"? Evidence, particularly mountains of it, can be exceptionally useful in science. To conclude the mathematics is absurd, not reasonable and don't change while admitting you are not a mathematician is confusing to say the least. If you are correct......?....!??!! How do you and others tackle the big problem you have. That is, the scientists are wrong or lying!	UCkqiSX4O4C-SWYU-LzEofBQ	http://www.youtube.com/channel/UCkqiSX4O4C-SWYU-LzEofBQ	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8riA7wYEVcT		1	2019-02-24 00:38:18	Him Bike	Leehamism Mountains of evidence doesn’t count. No where in the scientific method is “mountains of evidence” mentioned. I don’t have a grasp of Hollywood either but I know it’s sick I don’t have a grasp of heroin either but I know it’s sick. I don’t have a degree in fire science either but I know it’s dangerous. This idea hat I’m not smart enuf to understand is comedy. I know basic human understanding of life and I know sophistry. Are u saying the first chemicals that no one made and just happened to fall together ( LoL ) have a different 1. Reason 2. Designer 3. Method 4. Purpose 5. Accident 6. Formula 7. Luck Than evolution? About the one in a trillion chance of life accidentally starting for no reason. There are mathematical rules or principles that once a number gets so big, it goes beyond possible. I’m not a mathematician but The chance of chemicals finding each other and just happen to make life is Absurd. It’s not reasonable. It’s not probable You can believe it all you want The math don’t change. By the way Planned Parenthood has Mountains of evidence why killing a baby on its birthday is fine. Scientist back up Planned Parenthood all day long.	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8ri8RFF1xXy		0	2019-02-24 00:23:27	Leehamism	@Him Bike I missed your point entirely because your point about science not being able to make a cell has absolutly nothing to do with evolution. My point was that evolution is nothing like a Lamborghini just falling together. Similarly, I don't know of anyone who would think god has boxes of animal parts that he just glues together. That's my point. If I used the word "ruled" regarding the Catholic Church and evolution I can see how that might have been confusing. "Ad populum is a false argument" is a straw man argument. The principle of charity is these exchanges will help. You have trouble understanding evolution because you haven't looked at much of the evidence and you have probably had trouble understanding it. To compare evidence for flat earth and young earth is ridiculous. Why would you say that to someone who has even a basic understanding? Again, cells falling together to form the first life is not evolution but science can certainly try to answer this. God of the gaps arguments are unfortunate. One thing we do understand(denying this is difficult) is that even if the probability of chemicals combining to start life is a one in a trillion chance, we have billions of years, roughly a billion trillion stars and a rough estimate of 30 billion planets in our galaxy alone. Probability confuses your average gambler but this first life thing is not such a problem. We both know you have not looked at much evidence at all. Radiometric dating, tectonic plate movement, DNA evidence, vestigial organs etc . You might be having trouble believing it simply because you haven't taken the time to read about it. With your limited knowledge you will never be particularly sure of anything. There are mountains of evidence or at least plenty of hills of very strong compelling evidence. If not evolution then god has done his best to make it look like evolution.	UCkqiSX4O4C-SWYU-LzEofBQ	http://www.youtube.com/channel/UCkqiSX4O4C-SWYU-LzEofBQ	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rhOucnlHY4		0	2019-02-23 17:28:10	Him Bike	Leehamism To ask how god made a hummingbird misses the point entirely. We can’t even make a single cell life and we are deciding how or if God made a hummingbird? You said the Catholic Church ruled on evolution? That is not true. The Catholic Church doesn’t rule on science. You said Mountains of evidence ? Ad populum is a false argument. Flat earth people say they have mts of evidence Young earth people say they have mts of evidence Pretty much everybody says they have mts of evidence. I just find it amazing that •Nothing created some chemicals •The chemicals just happen to fall together in the right sequence to form life. That life grew into a Hummingbird Eagle Bear Rattlesnake Human All with No plan No design No purpose. Just happenstance? That makes way less sense than Christianity	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rhHCW7MXrV		0	2019-02-23 16:20:51	Leehamism	@Him Bike presumably you know my answer. So to what extent does god make a hummingbird? To suggest god has a box of left wings, a box of right wings and a tube of glue would be ridiculous. Did he set the rules and then let it all happen to a grand plan or does he individually tinker a little with each bird, each ant, each human...? Obviously lots of manufacturing processes are automatic now. Some clever engineers, programmers, etc do the hard work at the start. How do you think god has organised the "manufacturing process"? I am sincerely interested in your thoughts.	UCkqiSX4O4C-SWYU-LzEofBQ	http://www.youtube.com/channel/UCkqiSX4O4C-SWYU-LzEofBQ	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rh-Pjbvbh8		0	2019-02-23 13:45:22	Him Bike	Bob Judd so al Gore can ignore all the fake evidence then so can 7 billion other people. That settles it. Global Warming is a hoax to get rich	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rh-Ll0h_Le		1	2019-02-23 13:44:49	Him Bike	Bob Judd so al Gore can ignore all the fake evidence then so can 7 billion other people. That settles it. Global Warming is a hoax	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rh-81EVMWw		0	2019-02-23 13:42:57	Him Bike	Xyquest wind farms that kill eagles	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rh-0YVygNj		0	2019-02-23 13:41:56	Him Bike	Leehamism so u believe a Lamborghini just fell together?	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rgzdvyRVi8		3	2019-02-23 13:38:42	Him Bike	Dale Ruff the worlds 10,000 climate scientists get paid by who ? The Govt? Govts are run by big city corrupt people Scientist do what they are paid to do Or they will not be paid. Grow up. If there is a court case of a rich person vs. the Govt prosecutor, both sides hire scientists expert witnesses, and both sides scientists disagree 100%. How can that be? Simple, scientists expert witnesses do or say what they are told to do.	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rgxVYHGc50		0	2019-02-23 13:19:57	Leehamism	@Him Bike I've only been to Philly and NY(both amazing cities and very friendly people). 60 days riding across Australia sounds like an amazing thing to do. Well done! The Lamborghini v hummingbird analogy is similar to the watchmaker analogy from a couple of hundred years ago and the 747 from a junkyard of scrap metal analogy. Analogies don't always work well if a key element is significantly different. The fact the bird is the result of two birds sharing their genetic information to produce offspring is a significant difference. I guess you don't think each animal is handcrafted by god. What I mean is obviously to talk blue eyed Scandinavians would not produce a short child with brown eyes and dark skin. They might have a relatively short child. Just like two average people can have relatively tall child. Can two giraffe have one offspring with a significantly short neck and another with a very long neck? Which one would be more likely to reach the juicy leaves and therefore survive to pass on their genes? I presume you didn't come up with the Lamborghini v hummingbird analogy yourself. There are a number of similar questions that have all been answered but continue to be repeated. Others include: if we came from monkeys, why are there still monkeys? Scientists have no transitional fossils between ape and man or any other species for that matter? Carbon dating doesn't work? It will take some work on your behalf but finding out why evolution is true will be an experience that will make your bike ride across Australia look like a walk down the street(Sorry, your ride across Australia was exceptionally impressive). The biology departments of all the world's leading universities, all the major scientific organisations and even the Catholic Church have been through the mountains of evidence and concluded that the process of evolution is responsible for the diversity of life on Earth. Darwin came up with the idea over 150 years ago without the benefits of radiometric dating or our knowledge of DNA or our understanding of how the continent's have been slowly moving over millions of years. All the information gathered by chemists, geologists and biologists fit perfectly. I can lead you to some interesting facts. The number of chromosomes between apes and humans was given as evidence against evolution until technology showed the joining of two(Google and read more please). The laryngeal nerve origins. Mammals of Australia(laying eggs!) Snake pelvis, spurs and leg genes. Birds and teeth genes. Vitamin c genes in humans. It is not a massive well crafted conspiracy. 2 - 3% Neanderthal genes in many of us!	UCkqiSX4O4C-SWYU-LzEofBQ	http://www.youtube.com/channel/UCkqiSX4O4C-SWYU-LzEofBQ	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rgPAaTilKK		1	2019-02-23 08:11:15	Dale Ruff	Well that is inaccurate since his Nashville home is now run with solar panels, but let's pretend it is: does it not refute the research of the world's 10,000 climate scientists?	UCsc7jWX2cHg2K027JmxgwPA	http://www.youtube.com/channel/UCsc7jWX2cHg2K027JmxgwPA	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rdmY8na0Vy		0	2019-02-22 07:46:27	Xyquest	@reference2me WRONG, there is no cap and trade. How did he make a billion dollars?	UCSaGfc2ZS-QNUnA7XHjf07Q	http://www.youtube.com/channel/UCSaGfc2ZS-QNUnA7XHjf07Q	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rdmBEzIlQ_		0	2019-02-22 07:43:20	Xyquest	@FlatTimes WRONG, There are pictures of his house online with solar panels on his roof installed years ago. Plus he buys electricity from wind farms.	UCSaGfc2ZS-QNUnA7XHjf07Q	http://www.youtube.com/channel/UCSaGfc2ZS-QNUnA7XHjf07Q	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rc35i-yIym		0	2019-02-21 15:41:23	Bob Judd	Al Gore can do whatever the fuck he wants, Him Bike, and no one gives a fuck about your whining about it. Gore is the one who warned the US about this and we are indebted to him for that reason. He and the scientists he assembled told the Truth and everything he said would happen in the film has actually happened in real time. Which proves how full of shit you are.	UCDnWnhbUmqXNBdJvjHn-UKg	http://www.youtube.com/channel/UCDnWnhbUmqXNBdJvjHn-UKg	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rWP8_cLZ5m		0	2019-02-19 01:39:20	Him Bike	Leehamism I’m 57 yr old high school drop out. Been Catholic all my life. Got kicked out of Catholic schools many tons in my teens. LoL. Rode my bike Across Aussie Perth to Melbourne to Sydney to Brisbane. 60 days. I love Aussie. The Lamborghini comment is like this. How is it that something so beautiful and complex and yet we know it has a designer. Yet a hummingbird is infinitely more complex and we say no it just happened. Sorry, that doesn’t make sense to me. I’ve seen Fry talk on YouTube, I’m completely unimpressed. He was tearing down Catholicism and a Catholic was there too and to me the Catholic guy just was horrible. Like I said I’m a high school drop and I would of Tore Fry to shreds verbally. I love science. But it always points to beyond itself. Modern day science people seem to stop. Catholic saints and scholars have always said it points to something beyond.	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rWNuHbM3uU		0	2019-02-19 01:28:30	Leehamism	@Him Bike I bristled a little at your Fry penis comment and, you are right, we don't know each other. I sincerely appreciate your comment that you are not attacking me and I feel the same when it comes to exchanges like the one we are having. We are probably very different in many ways I sense a mutual honest interest to understand each other. The YouTube comment section is not the best place for amicable conversation but I'm happy to operate under the principle of charity and learn a little more. Every(maybe 99.8%) biologist would agree, none of those things happen by chance. People made the car and evolution accounts for the others without being concerned with "chance". "What are the chances of the first life starting?" Seems like a reasonable question and there a few ways to look at it that might help. Someone picks all the winning numbers in a lottery. They win $100mill. It was a 1 in 20 million chance that they would win. The person who won feels extraordinarily special but mathematics and probability account for this without a problem. Like the infinite monkeys typing theorem. Life on our planet is similar to the lotto winner, because it happened to us/Earth it feels a little weird. As before, I suggest you Google chance and evolution to find a much better explanation. As much as it is always good to be ready to change your beliefs in light of new evidence, we will probably both remain unchanged . At least we will maybe have a better insight in to a different point of view. I'm a 45 yr old father of three, maths/science secondary teacher(my profession is probably not particularly surprising), I was once a fulltime swimming coach, born and live in Perth, Australia and lived in the UK for 3 years. I believe the existence of a god to be very unlikely. I believe the existence of a Christian/ Muslim/Etc god to be even more unlikely. I enjoy reading science stuff and I enjoy listening to a number of different science podcasts on the way to work. I respect your privacy so no need to tell me details of yourself. Cheers!	UCkqiSX4O4C-SWYU-LzEofBQ	http://www.youtube.com/channel/UCkqiSX4O4C-SWYU-LzEofBQ	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rVbZqBI-wo		0	2019-02-18 18:17:24	Him Bike	Leehamism Well, Lamborghinis don’t happen by chance. Nor do I believe hummingbirds happen by chance. I don’t think the sun comes up every morning by chance. I don’t think my daughter was born by chance. I don’t think trees grow by chance. I’m not attacking u I don’t know u I just am amazed that people think this all happened by chance. That is way more faith than any Christian has.	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rVb9Tr99_7		0	2019-02-18 18:13:48	Him Bike	Leehamism evolution mite not explain housing prices but if it gets rid of the first cause, there will be no housing prices. I don’t think Fry who sticks his penis in a man is worth quoting. I quote people I admire. Kinda strange I know	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rVanbzEtzf		0	2019-02-18 18:10:41	Him Bike	Leehamism Christianity is VERY relevant. The people in evolution hate Christianity for the most part. That was my point I was trying to make when I said you were being naive.	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rV_donSAD9		0	2019-02-18 18:00:36	Leehamism	@Him Bike what do you think? I would not ddtok it justice if I tried to explain it briefly in the YouTube comment section. More interestingly, what roles have you heard chance and randomness play in evolutionary theory that have led you to question it's validity?	UCkqiSX4O4C-SWYU-LzEofBQ	http://www.youtube.com/channel/UCkqiSX4O4C-SWYU-LzEofBQ	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rVZQFZ5u-M		0	2019-02-18 17:49:53	Leehamism	@Him Bike please read what I said about Christian push back. Clearly I did not say I didn't know why there is push back. DID I?.... AGAIN...Evolution does not explain everything, it does not explain housing prices, it does not explain a rainbow, it does not explain The Bank of England's choice of premises in London, it does not explain how to do nipple piercings, .....It does not explain "first cause", it does not explain how life started on Earth. No one expects you to jump off a bridge, no one expects you to make life from non life..... You do have a problem with evolution because it fails miserably at proving gravitational theory, it can't shed light on what you should have for breakfast tomorrow and it doesn't explain how life started on Earth!!!!! Dostoyevsky? Quote Gervais, Fry or Hitchens next time please.	UCkqiSX4O4C-SWYU-LzEofBQ	http://www.youtube.com/channel/UCkqiSX4O4C-SWYU-LzEofBQ	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rVX0E_P1dV		0	2019-02-18 17:28:51	Him Bike	Leehamism did life diversify randomly ? By chance ?	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rVU7cQ_1js		0	2019-02-18 17:03:39	Leehamism	@Him Bike..... just like the theory of evolution has nothing to do with why objects fall to earth......your joke aside, please let me know that you now understand. Evolution happened after the first life, when life began to diversify. First life is not evolution.	UCkqiSX4O4C-SWYU-LzEofBQ	http://www.youtube.com/channel/UCkqiSX4O4C-SWYU-LzEofBQ	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rVU6cB4scf		0	2019-02-18 17:03:31	Him Bike	Leehamism gravity can be proven by dropping a coin or jumping off a bridge. I can’t make life out of non life. Nor can the greatest scientist. I have no problem with evolution. I use to be 5 and now I’m 57. My problem is life from non life. I don’t think there is any evolutionary science on that, I do think there is a lot of politics on that. The reason Christians push back is simple. If evolution explains all, no need for a first cause. Or as Dostoyevsky said “If there is no God, anything is possible. If there is no God who’s to tell me what right and wrong is ? Politicians ? Please. Supreme Court ? They said blacks ain’t human once upon a time. Once we get rid of God, we can kill all those who disagree with us. As has been done in many atheistic countries. You saying u don’t know why there is Christian push back is very naive.	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rVSoA38Vta		0	2019-02-18 16:52:07	Leehamism	@Him Bike please, please, please read some of the stuff about how life may have started multiple times (New Scientist 2016, and many others) Evolution did occur. It is a key element of biology. Evolution explains how life started as much as physics explains how the stock market works. Life, or maybe some sort of self replicating organic molecule, might have formed yesterday but would likely have been quickly gobbled up by bacteria. You really need to go to your local universities biology department. Could life not have started several times before. All of which lasted for 12 seconds, or 5 days, or 10 years, or 1 million years??? Life might have started yesterday in my backyard. Like I also said, the "by chance" thing is kind of irrelevant too. There is plenty out there explaining why. Why bring Christianity in to this discussion? It is irrelevant? I find some of the reasoning a little confusing. For example, if we find that life has likely started numerous times on Earth, what conclusions should we come to regarding the Christian god? If there is a God, why not more than once? These questions are quite new to me! I would love to answer a few more questions about evolution. Some that still persist are: if we came from monkeys, why are there still monkeys? Why no transitional fossils and why no missing links? Carbon dating doesn't work or is way too inaccurate. I can help but it would be better if you could read some books on it. Why Evolution Is True (Jerry Coyne) is a great book to read. I understand, to at least some degree, why Christians often push back. And it certainly can result in a loss of faith. 99.9% of biologists believe it. It is in school text books alongside gravity, etc. If it is fake then all the more reason to understand it. Birds from dinosaurs!	UCkqiSX4O4C-SWYU-LzEofBQ	http://www.youtube.com/channel/UCkqiSX4O4C-SWYU-LzEofBQ	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rVQXn6Fydn		2	2019-02-18 16:32:16	Him Bike	Leehamism cool. That’s what I wanted to hear.	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rVN-D0eY8T		0	2019-02-18 16:01:20	Leehamism	@Him Bike the beginning of life has nothing to do with evolution.	UCkqiSX4O4C-SWYU-LzEofBQ	http://www.youtube.com/channel/UCkqiSX4O4C-SWYU-LzEofBQ	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rUUPSvPX-7		1	2019-02-18 07:46:51	Him Bike	Leehamism I don’t understand the theory of evolution is an under statement. All I’m saying is All life began somewhere sometime By chance according to evolution. Why once ? If life evolved once from a puddle 10 billion years ago Why not again yesterday? According to Christians God created life, once. If there is no God Why once ?	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rUEy51nGLP		0	2019-02-18 05:31:54	Leehamism	@Him Bike Your question about evolution happening twice makes no sense to me. It might be that you don't understand the theory of evolution or the misunderstanding might be on my behalf. It might be dependent on the answer to your last question. We don't know for sure that life only started once. As with most good questions these days, plenty of relatively clever people have already asked the very same question. A few seconds on Google came up with an article in New Scientist about this topic a couple of years ago, as well as plenty of others. I hope you read some of them and enjoy them in the same spirit in which they were probably written.	UCkqiSX4O4C-SWYU-LzEofBQ	http://www.youtube.com/channel/UCkqiSX4O4C-SWYU-LzEofBQ	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rTVmOq5VF-		1	2019-02-17 22:39:37	Him Bike	Leehamism If evolution happened once, why not twice ? Does ANY of your mountain of evidence say why evolution doesn’t happen twice ? I mean spring time happens twice or more ? Why can’t evolution happen twice ? Lightening happens more than once. Why does evolution just happen once ? Why did life just happen by chance, once?	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rTV0TMfLA8		0	2019-02-17 22:32:56	Leehamism	@Him Bike "chance" can be a confusing term to use. Life IS here so clearly it did start at some point in time. Most people can imagine (I don't think this is particularly often argued point?) that finding that one microscopic piece of evidence of the very first life on Earth is very unlikely. What is more intriguing is the fact that so many people are unaware of the mountains of evidence for evolution. Are you one of these people?	UCkqiSX4O4C-SWYU-LzEofBQ	http://www.youtube.com/channel/UCkqiSX4O4C-SWYU-LzEofBQ	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rT9NAd1KOw		0	2019-02-17 19:23:47	Bob Judd	@Him Bike Life started by a combination of electricity and the primordial 'soup' of amino acids Him, if you had studied in school you wouldn't have to guess about it. We know EXACTLY what caused life on the planet, which is theorized to have come from billions of miles away. And it was PURE CHANCE that life developed here and in a million other places in our massive Universe. So don't fret because you're not educated about it Him Bike. One day you'll learn and grow up and become an adult.	UCDnWnhbUmqXNBdJvjHn-UKg	http://www.youtube.com/channel/UCDnWnhbUmqXNBdJvjHn-UKg	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rT7WoG8jop		0	2019-02-17 19:07:38	Him Bike	Leehamism you believe life started by chance ?	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rT6EizcfmA		0	2019-02-17 18:56:25	Leehamism	@Him Bike are you saying, if all matter came from nothing, evolution is "antiscience"? The theory of evolution explains how life started just about as much as it explains how black holes are formed. First question - Google and Wikipedia will give you some basics. Second question - the geeks at the large Haddon collided are struggling with this one!!! Third question - "yes" is obviously the best answer based on the evidence so far. Don't move on to climate science until you have evolution under your belt.	UCkqiSX4O4C-SWYU-LzEofBQ	http://www.youtube.com/channel/UCkqiSX4O4C-SWYU-LzEofBQ	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rT50zofmCD		0	2019-02-17 18:45:48	Bob Judd	It is REAL and thank GOD for Al Gore to tell you dumb-fucks about it. Why don't you tell TRAITOR TRUMP about it so he gets off his traitor ass and gets busy to stop pollution which only makes it worse. You idiot!	UCDnWnhbUmqXNBdJvjHn-UKg	http://www.youtube.com/channel/UCDnWnhbUmqXNBdJvjHn-UKg	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rT23R3mVjJ		2	2019-02-17 18:19:56	Him Bike	Leehamism what is evolution ? All matter came from nothing ? If so, evolution is anti science. Do u believe life just happened by chance ?	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rT1CuHQx3O		1	2019-02-17 18:12:29	Leehamism	@Him Bike How would you verify? Almost half of US don't believe in evolution. A staggering number of people are still wondering if vaccines cause autism. Not much verification going on here. It's a problem not just for climate science.	UCkqiSX4O4C-SWYU-LzEofBQ	http://www.youtube.com/channel/UCkqiSX4O4C-SWYU-LzEofBQ	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rSwobamkmM		3	2019-02-17 17:25:20	Him Bike	Leehamism Trust but verify. Science is great, worship of science is bad.	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rSwcl2vjuW		0	2019-02-17 17:23:43	Him Bike	Leehamism my apologies	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rSu3OWE1im		0	2019-02-17 17:01:17	Leehamism	@Him Bike I was simply comparing Patrick Moore's position to that of most other scientists. Should I say science has nothing to do with Patrick Moore? I guess you might have been trying to suggest my comment relied on the logical fallacy of appeal to popularity. It didn't. I could have been tempted to accuse you of appeal to authority but I do think the principle of charity is important in such exchanges......I'm not sure what your cult reference was about.....Now for a serious question (I think I may have been a bit facicious, my apologies). What should an average person, with nothing more than a high school science education, do? If someone woke from a 30 year coma and simply asked a few random PhD Scientists(be they chemists, physicists, biologists, etc) from several universities they would hear, from the vast majority, that manmade climate change is no hoax. I hope you would agree, for such a hypothetical person to believe in climate change would be quite reasonable. What would you do to convince this person otherwise? Could this person do enough research over a week or two to confidently negate the experience and education of several dozen PhD Scientists? (Remember, we both agree scientific truth stands independent of "most scientists").	UCkqiSX4O4C-SWYU-LzEofBQ	http://www.youtube.com/channel/UCkqiSX4O4C-SWYU-LzEofBQ	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
Ugww1tFiTljJNNcyUM54AaABAg.8qmiUg4bsbA8rSgCLyiDMQ		3	2019-02-17 15:00:10	Him Bike	Leehamism “most scientists” Science has NOTHING to do with most scientists. At least when I looked up the definition of science, I didn’t see most scientists in it. When I looked up the definition of the scientific method I didn’t see most scientists in it either. But if I look up cult, it can be found.	UC-qdANirYYnn00evmcJzhug	http://www.youtube.com/channel/UC-qdANirYYnn00evmcJzhug	1	Ugww1tFiTljJNNcyUM54AaABAg	Him Bike
