"speech"	"bigram"	"n"	"tf"	"idf"	"tf_idf"
"3664"	"1"	"usual physics"	1	0.000546448087431694	4.21950770517611	0.00230574191539678
"3665"	"1"	"voting rights"	1	0.000546448087431694	4.21950770517611	0.00230574191539678
"3666"	"1"	"water flowing"	1	0.000546448087431694	4.21950770517611	0.00230574191539678
"3667"	"1"	"weber's idea"	1	0.000546448087431694	4.21950770517611	0.00230574191539678
"3668"	"1"	"world reality"	1	0.000546448087431694	4.21950770517611	0.00230574191539678
"3669"	"44"	"beluga whales"	1	0.000651041666666667	3.52636052461616	0.00229580763321365
"3670"	"44"	"bowhead whale"	1	0.000651041666666667	3.52636052461616	0.00229580763321365
"3671"	"44"	"bowhead whales"	1	0.000651041666666667	3.52636052461616	0.00229580763321365
"3672"	"44"	"coastal villages"	1	0.000651041666666667	3.52636052461616	0.00229580763321365
"3673"	"44"	"humpback whales"	1	0.000651041666666667	3.52636052461616	0.00229580763321365
"3674"	"44"	"northwest passage"	1	0.000651041666666667	3.52636052461616	0.00229580763321365
"3675"	"44"	"ocean bottom"	1	0.000651041666666667	3.52636052461616	0.00229580763321365
"3676"	"44"	"past 30"	1	0.000651041666666667	3.52636052461616	0.00229580763321365
"3677"	"44"	"rush hour"	1	0.000651041666666667	3.52636052461616	0.00229580763321365
"3678"	"44"	"taking advantage"	1	0.000651041666666667	3.52636052461616	0.00229580763321365
"3679"	"44"	"thin ice"	1	0.000651041666666667	3.52636052461616	0.00229580763321365
"3680"	"66"	"president obama"	1	0.000732064421669107	3.120895416508	0.00228469649817569
"3681"	"13"	"absolutely fine"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3682"	"13"	"animal mind"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3683"	"13"	"applause ca"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3684"	"13"	"autism genetics"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3685"	"13"	"black cowboy"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3686"	"13"	"computer programmers"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3687"	"13"	"cowboy hats"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3688"	"13"	"fire hydrant"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3689"	"13"	"geeky nerdy"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3690"	"13"	"internet trunk"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3691"	"13"	"nerdy kids"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3692"	"13"	"pattern thinkers"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3693"	"13"	"race cars"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3694"	"13"	"sensory based"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3695"	"13"	"server farms"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3696"	"13"	"slaughter plants"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3697"	"13"	"smart geeky"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3698"	"13"	"smart kids"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3699"	"13"	"social interaction"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3700"	"13"	"stuff inside"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3701"	"13"	"super cool"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3702"	"13"	"temple grandin"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3703"	"13"	"trunk line"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3704"	"13"	"veterinary facility"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3705"	"13"	"visual cortex"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3706"	"13"	"visual thinkers"	2	0.000539519827353655	4.21950770517611	0.00227650806861403
"3707"	"4"	"economic justice"	1	0.000644745325596389	3.52636052461616	0.0022736044646139
"3708"	"4"	"people's blood"	1	0.000644745325596389	3.52636052461616	0.0022736044646139
"3709"	"32"	"low income"	2	0.000643707756678468	3.52636052461616	0.00226994562254018
"3710"	"32"	"ninth ward"	2	0.000643707756678468	3.52636052461616	0.00226994562254018
"3711"	"40"	"developed world"	2	0.000800961153384061	2.83321334405622	0.00226929382783838
"3712"	"68"	"carbon dioxide"	2	0.00112170499158721	2.02228312783989	0.0022684050789006
"3713"	"63"	"fossil fuel"	1	8e-04	2.83321334405622	0.00226657067524497
"3714"	"63"	"people living"	1	8e-04	2.83321334405622	0.00226657067524497
"3715"	"17"	"light bulbs"	2	0.000635324015247776	3.52636052461616	0.00224038152771039
"3716"	"17"	"lower atmosphere"	2	0.000635324015247776	3.52636052461616	0.00224038152771039
"3717"	"17"	"tar sands"	2	0.000635324015247776	3.52636052461616	0.00224038152771039
"3718"	"3"	"rich country"	2	0.000632711167352104	3.52636052461616	0.00223116768403427
"3719"	"3"	"started thinking"	2	0.000632711167352104	3.52636052461616	0.00223116768403427
"3720"	"26"	"world bank"	2	0.000783085356303837	2.83321334405622	0.00221864788101505
"3721"	"21"	"sea ice"	3	0.000912686340127776	2.42774823594805	0.00221577265221909
"3722"	"60"	"200 miles"	1	0.000627746390458255	3.52636052461616	0.00221366009078227
"3723"	"60"	"computer screen"	1	0.000627746390458255	3.52636052461616	0.00221366009078227
"3724"	"60"	"flying saucer"	1	0.000627746390458255	3.52636052461616	0.00221366009078227
"3725"	"60"	"upper reaches"	1	0.000627746390458255	3.52636052461616	0.00221366009078227
"3726"	"60"	"water droplets"	1	0.000627746390458255	3.52636052461616	0.00221366009078227
"3727"	"60"	"wi fi"	1	0.000627746390458255	3.52636052461616	0.00221366009078227
"3728"	"42"	"food chain"	1	0.00070323488045007	3.120895416508	0.00219472251512517
"3729"	"42"	"google earth"	1	0.00070323488045007	3.120895416508	0.00219472251512517
"3730"	"24"	"16 inches"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3731"	"24"	"arctic sea"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3732"	"24"	"brad pitt"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3733"	"24"	"co2 concentrations"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3734"	"24"	"energy efficient"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3735"	"24"	"flood prone"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3736"	"24"	"future based"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3737"	"24"	"gulf coast"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3738"	"24"	"heat wave"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3739"	"24"	"low lying"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3740"	"24"	"natural systems"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3741"	"24"	"ninth ward"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3742"	"24"	"ocean bottom"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3743"	"24"	"rising seas"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3744"	"24"	"rockefeller foundation"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3745"	"24"	"save energy"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3746"	"24"	"sewage treatment"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3747"	"24"	"violent storms"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3748"	"24"	"washington d.c"	1	0.000619195046439629	3.52636052461616	0.00218350496880258
"3749"	"41"	"climate change"	2	0.00218102508178844	1.00063188030791	0.00218240322858867
"3750"	"34"	"20 people"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3751"	"34"	"20 watt"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3752"	"34"	"200 american"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3753"	"34"	"200 watt"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3754"	"34"	"36 inches"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3755"	"34"	"40 foot"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3756"	"34"	"50 cents"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3757"	"34"	"abundant elements"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3758"	"34"	"ago david"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3759"	"34"	"alessandro volta"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3760"	"34"	"aluminum changed"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3761"	"34"	"aluminum metal"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3762"	"34"	"aluminum smelter"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3763"	"34"	"american households"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3764"	"34"	"answer magnesium"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3765"	"34"	"attract major"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3766"	"34"	"avoid thermal"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3767"	"34"	"battery experts"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3768"	"34"	"battery science"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3769"	"34"	"battery story"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3770"	"34"	"battery technology"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3771"	"34"	"bistro table"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3772"	"34"	"bistro tabletops"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3773"	"34"	"bottom layer"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3774"	"34"	"build laughter"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3775"	"34"	"building cells"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3776"	"34"	"cardboard soaked"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3777"	"34"	"career building"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3778"	"34"	"cell house"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3779"	"34"	"cell operates"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3780"	"34"	"cells 16"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3781"	"34"	"center stage"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3782"	"34"	"chalk laughter"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3783"	"34"	"coal gas"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3784"	"34"	"coal plants"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3785"	"34"	"coins zinc"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3786"	"34"	"colored chalk"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3787"	"34"	"common structural"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3788"	"34"	"constant balance"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3789"	"34"	"consumes electricity"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3790"	"34"	"control system"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3791"	"34"	"controlled designed"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3792"	"34"	"coolest chemistry"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3793"	"34"	"cost curve"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3794"	"34"	"current energy"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3795"	"34"	"current magnesium"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3796"	"34"	"current passing"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3797"	"34"	"current surges"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3798"	"34"	"daily electrical"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3799"	"34"	"david's initial"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3800"	"34"	"david bradwell"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3801"	"34"	"de alloy"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3802"	"34"	"defines spectrum"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3803"	"34"	"demanding performance"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3804"	"34"	"design exercise"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3805"	"34"	"develop liquid"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3806"	"34"	"differences volta's"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3807"	"34"	"dimitri mendeleyev"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3808"	"34"	"dirt cheap"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3809"	"34"	"dirt laughter"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3810"	"34"	"discovery aluminum"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3811"	"34"	"draw electricity"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3812"	"34"	"earth abundance"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3813"	"34"	"earth abundant"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3814"	"34"	"economic miracle"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3815"	"34"	"electrical potential"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3816"	"34"	"electricity demand"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3817"	"34"	"electricity huge"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3818"	"34"	"electricity market"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3819"	"34"	"electricity powering"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3820"	"34"	"electricity storage"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3821"	"34"	"electricity supply"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3822"	"34"	"electrode restoring"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3823"	"34"	"electrodes generates"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3824"	"34"	"electrolyte accepts"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3825"	"34"	"electromagnetic radiation"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3826"	"34"	"elevated temperature"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3827"	"34"	"emissions free"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3828"	"34"	"enabling device"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3829"	"34"	"energy situation"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3830"	"34"	"energy storage"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3831"	"34"	"experts seasoned"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3832"	"34"	"fashioned american"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3833"	"34"	"federal government"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3834"	"34"	"finally human"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3835"	"34"	"foot shipping"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3836"	"34"	"forces magnesium"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3837"	"34"	"fresh perspective"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3838"	"34"	"gamma rays"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3839"	"34"	"generates electricity"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3840"	"34"	"generators immediately"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3841"	"34"	"gigantic economy"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3842"	"34"	"hall heroult"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3843"	"34"	"hard applause"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3844"	"34"	"heroult cell"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3845"	"34"	"hire battery"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3846"	"34"	"hire seasoned"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3847"	"34"	"hired students"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3848"	"34"	"hockey puck"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3849"	"34"	"hour 1,000"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3850"	"34"	"human potential"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3851"	"34"	"human resources"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3852"	"34"	"ideas worth"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3853"	"34"	"image appears"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3854"	"34"	"initial constitution"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3855"	"34"	"initial promising"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3856"	"34"	"initial shotglass"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3857"	"34"	"innovation ideas"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3858"	"34"	"inside resemble"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3859"	"34"	"inventing inventors"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3860"	"34"	"inventing technology"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3861"	"34"	"kennedy's remarks"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3862"	"34"	"key enabling"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3863"	"34"	"laughter preferably"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3864"	"34"	"liquid liquid"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3865"	"34"	"liquid metals"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3866"	"34"	"locally sourced"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3867"	"34"	"low density"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3868"	"34"	"magnesium ion"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3869"	"34"	"magnesium loses"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3870"	"34"	"major research"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3871"	"34"	"manufacture product"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3872"	"34"	"manufacturing techniques"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3873"	"34"	"market price"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3874"	"34"	"maximize electrical"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3875"	"34"	"maximize human"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3876"	"34"	"megawatt hours"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3877"	"34"	"metal costing"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3878"	"34"	"metal molten"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3879"	"34"	"metal product"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3880"	"34"	"mile row"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3881"	"34"	"million watt"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3882"	"34"	"minimum regulation"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3883"	"34"	"modern aluminum"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3884"	"34"	"modern electrometallurgy"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3885"	"34"	"modules aggregating"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3886"	"34"	"moments ago"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3887"	"34"	"mutual reactivity"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3888"	"34"	"nameplate capacity"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3889"	"34"	"nuclear plants"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3890"	"34"	"oed defines"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3891"	"34"	"olds hall"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3892"	"34"	"opposite density"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3893"	"34"	"overlooked volta's"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3894"	"34"	"performance requirements"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3895"	"34"	"plants nuclear"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3896"	"34"	"power stopped"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3897"	"34"	"precious metal"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3898"	"34"	"preferably dirt"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3899"	"34"	"president kennedy's"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3900"	"34"	"prevents wind"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3901"	"34"	"prime time"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3902"	"34"	"produce current"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3903"	"34"	"produce virgin"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3904"	"34"	"producing fewer"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3905"	"34"	"professor alessandro"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3906"	"34"	"professor colored"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3907"	"34"	"professor dimitri"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3908"	"34"	"professor laughter"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3909"	"34"	"promising results"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3910"	"34"	"radio waves"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3911"	"34"	"remarkable results"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3912"	"34"	"remotely controlled"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3913"	"34"	"research funding"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3914"	"34"	"research staff"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3915"	"34"	"resemble volta's"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3916"	"34"	"resources conventional"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3917"	"34"	"respond fast"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3918"	"34"	"rice university"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3919"	"34"	"runaway liquid"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3920"	"34"	"salt dissolved"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3921"	"34"	"scaling conventional"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3922"	"34"	"science electrochemistry"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3923"	"34"	"seed funds"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3924"	"34"	"service lifetime"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3925"	"34"	"shipping container"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3926"	"34"	"shortest gamma"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3927"	"34"	"shotglass cell"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3928"	"34"	"silent emissions"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3929"	"34"	"silver separated"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3930"	"34"	"simple admittedly"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3931"	"34"	"simple manufacturing"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3932"	"34"	"solid electrodes"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3933"	"34"	"sought inspiration"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3934"	"34"	"spectrum applause"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3935"	"34"	"stopped pouring"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3936"	"34"	"storage silent"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3937"	"34"	"structural material"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3938"	"34"	"student david"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3939"	"34"	"students post"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3940"	"34"	"super low"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3941"	"34"	"surges scaling"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3942"	"34"	"surprising heterodoxies"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3943"	"34"	"table enunciated"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3944"	"34"	"taking liberties"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3945"	"34"	"technology capable"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3946"	"34"	"ted conference"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3947"	"34"	"temperature conventional"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3948"	"34"	"temperature rises"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3949"	"34"	"thermal runaway"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3950"	"34"	"time viewing"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3951"	"34"	"top layer"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3952"	"34"	"upper electrode"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3953"	"34"	"vast experience"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3954"	"34"	"virgin metal"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3955"	"34"	"visible light"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3956"	"34"	"visible temperature"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3957"	"34"	"volta's invention"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3958"	"34"	"wind farm"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3959"	"34"	"worth spreading"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3960"	"34"	"year's ted"	1	0.000516795865633075	4.21950770517611	0.00218062413704192
"3961"	"16"	"carbon neutral"	2	0.00069856793573175	3.120895416508	0.00218015746874467
"3962"	"16"	"cut emissions"	2	0.00069856793573175	3.120895416508	0.00218015746874467
"3963"	"16"	"degrees celsius"	2	0.00069856793573175	3.120895416508	0.00218015746874467
"3964"	"35"	"11 percent"	1	0.000516528925619835	4.21950770517611	0.00217949778159923
"3965"	"35"	"3,000 times"	1	0.000516528925619835	4.21950770517611	0.00217949778159923
"3966"	"35"	"abalone makes"	1	0.000516528925619835	4.21950770517611	0.00217949778159923
"3967"	"35"	"abalone shells"	1	0.000516528925619835	4.21950770517611	0.00217949778159923
"3968"	"35"	"absolutely love"	1	0.000516528925619835	4.21950770517611	0.00217949778159923
"3969"	"35"	"absorbing molecules"	1	0.000516528925619835	4.21950770517611	0.00217949778159923
"3970"	"35"	"additional dna"	1	0.000516528925619835	4.21950770517611	0.00217949778159923
"3971"	"35"	"antibodies proteins"	1	0.000516528925619835	4.21950770517611	0.00217949778159923
"3972"	"35"	"applause basically"	1	0.000516528925619835	4.21950770517611	0.00217949778159923
"3973"	"35"	"assembled nanowires"	1	0.000516528925619835	4.21950770517611	0.00217949778159923
"3974"	"35"	"based solar"	1	0.000516528925619835	4.21950770517611	0.00217949778159923
"3975"	"35"	"basically viruses"	1	0.000516528925619835	4.21950770517611	0.00217949778159923
