"speech"	"word"	"n"	"total"	"tf"	"idf"	"tf_idf"
"4207"	"15"	"medal"	2	2457	0.000814000814000814	3.52636052461616	0.00287046033749789
"4208"	"15"	"olympics"	2	2457	0.000814000814000814	3.52636052461616	0.00287046033749789
"4209"	"15"	"theories"	2	2457	0.000814000814000814	3.52636052461616	0.00287046033749789
"4210"	"15"	"versions"	2	2457	0.000814000814000814	3.52636052461616	0.00287046033749789
"4211"	"59"	"acre"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4212"	"59"	"architect"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4213"	"59"	"beautification"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4214"	"59"	"bold"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4215"	"59"	"celebrating"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4216"	"59"	"coastline"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4217"	"59"	"commuting"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4218"	"59"	"countless"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4219"	"59"	"creature"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4220"	"59"	"crocodile"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4221"	"59"	"filter"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4222"	"59"	"flat"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4223"	"59"	"globe"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4224"	"59"	"meetings"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4225"	"59"	"megacities"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4226"	"59"	"metropolitan"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4227"	"59"	"opened"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4228"	"59"	"parking"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4229"	"59"	"pedal"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4230"	"59"	"pedestrian"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4231"	"59"	"playground"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4232"	"59"	"profession"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4233"	"59"	"rainwater"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4234"	"59"	"recreation"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4235"	"59"	"teams"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4236"	"59"	"translation"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4237"	"59"	"urbanization"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4238"	"59"	"urgent"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4239"	"59"	"wet"	1	1229	0.00081366965012205	3.52636052461616	0.00286929253426864
"4240"	"45"	"cost"	4	2018	0.00198216055500496	1.44691898293633	0.00286802573426427
"4241"	"54"	"depend"	2	1493	0.00133958472873409	2.14006616349627	0.00286679995110016
"4242"	"19"	"watch"	4	2988	0.00133868808567604	2.14006616349627	0.00286488107563088
"4243"	"50"	"examples"	4	2989	0.00133824021411843	2.14006616349627	0.00286392260086487
"4244"	"49"	"adventure"	2	2181	0.000917010545621275	3.120895416508	0.00286189400871893
"4245"	"49"	"asian"	2	2181	0.000917010545621275	3.120895416508	0.00286189400871893
"4246"	"49"	"column"	2	2181	0.000917010545621275	3.120895416508	0.00286189400871893
"4247"	"49"	"elephants"	2	2181	0.000917010545621275	3.120895416508	0.00286189400871893
"4248"	"49"	"industrialized"	2	2181	0.000917010545621275	3.120895416508	0.00286189400871893
"4249"	"49"	"lions"	2	2181	0.000917010545621275	3.120895416508	0.00286189400871893
"4250"	"49"	"offers"	2	2181	0.000917010545621275	3.120895416508	0.00286189400871893
"4251"	"49"	"phytoplankton"	2	2181	0.000917010545621275	3.120895416508	0.00286189400871893
"4252"	"49"	"richer"	2	2181	0.000917010545621275	3.120895416508	0.00286189400871893
"4253"	"49"	"shadows"	2	2181	0.000917010545621275	3.120895416508	0.00286189400871893
"4254"	"49"	"similarly"	2	2181	0.000917010545621275	3.120895416508	0.00286189400871893
"4255"	"38"	"terrible"	3	2120	0.00141509433962264	2.02228312783989	0.0028617214073206
"4256"	"12"	"banging"	2	2950	0.000677966101694915	4.21950770517611	0.0028606831899499
"4257"	"12"	"characteristic"	2	2950	0.000677966101694915	4.21950770517611	0.0028606831899499
"4258"	"12"	"coined"	2	2950	0.000677966101694915	4.21950770517611	0.0028606831899499
"4259"	"12"	"german"	2	2950	0.000677966101694915	4.21950770517611	0.0028606831899499
"4260"	"12"	"illuminated"	2	2950	0.000677966101694915	4.21950770517611	0.0028606831899499
"4261"	"12"	"lensed"	2	2950	0.000677966101694915	4.21950770517611	0.0028606831899499
"4262"	"12"	"merge"	2	2950	0.000677966101694915	4.21950770517611	0.0028606831899499
"4263"	"12"	"schwarzschild"	2	2950	0.000677966101694915	4.21950770517611	0.0028606831899499
"4264"	"12"	"squeezing"	2	2950	0.000677966101694915	4.21950770517611	0.0028606831899499
"4265"	"12"	"thumping"	2	2950	0.000677966101694915	4.21950770517611	0.0028606831899499
"4266"	"12"	"tunnel"	2	2950	0.000677966101694915	4.21950770517611	0.0028606831899499
"4267"	"24"	"sea"	5	1616	0.00309405940594059	0.923670839171778	0.00285789244793248
"4268"	"58"	"cell"	5	3356	0.00148986889153754	1.91692261218206	0.00285596336737494
"4269"	"37"	"country"	10	3367	0.00297000297000297	0.961411167154625	0.00285539402184326
"4270"	"28"	"whale"	3	3280	0.000914634146341463	3.120895416508	0.00285447751509878
"4271"	"13"	"lectures"	3	3708	0.000809061488673139	3.52636052461616	0.00285304249564414
"4272"	"13"	"temple"	3	3708	0.000809061488673139	3.52636052461616	0.00285304249564414
"4273"	"60"	"region"	2	1594	0.00125470514429109	2.27359755612079	0.00285269454971241
"4274"	"55"	"dust"	1	797	0.00125470514429109	2.27359755612079	0.00285269454971241
"4275"	"55"	"floor"	1	797	0.00125470514429109	2.27359755612079	0.00285269454971241
"4276"	"55"	"planets"	1	797	0.00125470514429109	2.27359755612079	0.00285269454971241
"4277"	"14"	"he"	14	2729	0.00513008427995603	0.55594605904646	0.00285205013801775
"4278"	"1"	"distribution"	2	1831	0.00109229929000546	2.61006979274201	0.0028509773814768
"4279"	"1"	"etc"	2	1831	0.00109229929000546	2.61006979274201	0.0028509773814768
"4280"	"1"	"revenue"	2	1831	0.00109229929000546	2.61006979274201	0.0028509773814768
"4281"	"21"	"atmosphere"	9	3288	0.00273722627737226	1.04145387482816	0.00285069491285081
"4282"	"26"	"islands"	3	2555	0.00117416829745597	2.42774823594805	0.00285058501285485
"4283"	"45"	"models"	3	2018	0.00148662041625372	1.91692261218206	0.00284973629164826
"4284"	"10"	"surface"	6	2921	0.00205409106470387	1.38629436111989	0.00284757486022573
"4285"	"10"	"tiny"	6	2921	0.00205409106470387	1.38629436111989	0.00284757486022573
"4286"	"61"	"later"	1	381	0.0026246719160105	1.08401348924696	0.00284517976180304
"4287"	"61"	"outside"	1	381	0.0026246719160105	1.08401348924696	0.00284517976180304
"4288"	"56"	"faster"	2	1111	0.0018001800180018	1.58045037556085	0.00284509518552808
"4289"	"60"	"miles"	3	1594	0.00188205771643664	1.5114575040739	0.00284465025860834
"4290"	"19"	"chunk"	3	2988	0.00100401606425703	2.83321334405622	0.00284459171089982
"4291"	"19"	"june"	3	2988	0.00100401606425703	2.83321334405622	0.00284459171089982
"4292"	"19"	"shot"	3	2988	0.00100401606425703	2.83321334405622	0.00284459171089982
"4293"	"19"	"visible"	3	2988	0.00100401606425703	2.83321334405622	0.00284459171089982
"4294"	"50"	"behave"	3	2989	0.00100368016058883	2.83321334405622	0.00284364002414475
"4295"	"50"	"unsustainable"	3	2989	0.00100368016058883	2.83321334405622	0.00284364002414475
"4296"	"41"	"2020"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4297"	"41"	"250"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4298"	"41"	"allowing"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4299"	"41"	"celebrate"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4300"	"41"	"collected"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4301"	"41"	"complete"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4302"	"41"	"dedicated"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4303"	"41"	"expected"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4304"	"41"	"experienced"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4305"	"41"	"freezing"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4306"	"41"	"harvesting"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4307"	"41"	"hunting"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4308"	"41"	"inspiration"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4309"	"41"	"inspiring"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4310"	"41"	"northwest"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4311"	"41"	"passed"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4312"	"41"	"photography"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4313"	"41"	"pole"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4314"	"41"	"remains"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4315"	"41"	"scales"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4316"	"41"	"severely"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4317"	"41"	"traveled"	1	918	0.00108932461873638	2.61006979274201	0.00284321328185404
"4318"	"67"	"activist"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4319"	"67"	"appointed"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4320"	"67"	"assume"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4321"	"67"	"belonging"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4322"	"67"	"cheat"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4323"	"67"	"cheating"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4324"	"67"	"coalitions"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4325"	"67"	"conservationist"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4326"	"67"	"decarbonize"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4327"	"67"	"deteriorate"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4328"	"67"	"egoism"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4329"	"67"	"explanation"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4330"	"67"	"hardship"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4331"	"67"	"indonesian"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4332"	"67"	"medieval"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4333"	"67"	"objectives"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4334"	"67"	"officials"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4335"	"67"	"overgrazing"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4336"	"67"	"plentiful"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4337"	"67"	"punches"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4338"	"67"	"sidelines"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4339"	"67"	"smallholder"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4340"	"67"	"tempted"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4341"	"67"	"villagers"	1	1486	0.000672947510094213	4.21950770517611	0.00283950720402161
"4342"	"63"	"story"	4	1251	0.00319744204636291	0.887303195000903	0.00283710054356803
"4343"	"68"	"high"	7	1784	0.0039237668161435	0.723000143709626	0.00283688397195481
"4344"	"17"	"she"	7	3149	0.00222292791362337	1.27506872600967	0.00283438586283508
"4345"	"39"	"healthy"	3	2268	0.00132275132275132	2.14006616349627	0.00283077534854004
"4346"	"47"	"plant"	5	2670	0.00187265917602996	1.5114575040739	0.00283044476418333
"4347"	"54"	"10th"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4348"	"54"	"12th"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4349"	"54"	"14th"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4350"	"54"	"1960"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4351"	"54"	"4,700th"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4352"	"54"	"ashamed"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4353"	"54"	"attic"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4354"	"54"	"beaucoup"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4355"	"54"	"besson"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4356"	"54"	"biking"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4357"	"54"	"binds"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4358"	"54"	"caledonia"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4359"	"54"	"cameramen"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4360"	"54"	"copyright"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4361"	"54"	"cow"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4362"	"54"	"cultivated"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4363"	"54"	"daddy"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4364"	"54"	"decreased"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4365"	"54"	"deny"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4366"	"54"	"diana"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4367"	"54"	"disabled"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4368"	"54"	"distributor"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4369"	"54"	"dodi"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4370"	"54"	"dwellers"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4371"	"54"	"endangering"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4372"	"54"	"exhibitions"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4373"	"54"	"fao"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4374"	"54"	"fiance"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4375"	"54"	"foremost"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4376"	"54"	"forty"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4377"	"54"	"freedive"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4378"	"54"	"heer"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4379"	"54"	"humbled"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4380"	"54"	"intensive"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4381"	"54"	"interviews"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4382"	"54"	"juliet"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4383"	"54"	"kilimanjaro"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4384"	"54"	"laugh"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4385"	"54"	"luc"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4386"	"54"	"maison"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4387"	"54"	"merci"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4388"	"54"	"mommy"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4389"	"54"	"ngos"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4390"	"54"	"occupations"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4391"	"54"	"offerings"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4392"	"54"	"offset"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4393"	"54"	"panno"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4394"	"54"	"plantation"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4395"	"54"	"producer"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4396"	"54"	"ranjha"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4397"	"54"	"reparations"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4398"	"54"	"romeo"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4399"	"54"	"sail"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4400"	"54"	"sassi"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4401"	"54"	"seventh"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4402"	"54"	"shenzhen"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4403"	"54"	"soils"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4404"	"54"	"stock"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4405"	"54"	"teaser"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4406"	"54"	"thoroughly"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4407"	"54"	"tied"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4408"	"54"	"wheelchair"	1	1493	0.000669792364367046	4.21950770517611	0.00282619404231487
"4409"	"58"	"design"	6	3356	0.00178784266984505	1.58045037556085	0.00282559661900032
"4410"	"16"	"fossil"	4	2864	0.00139664804469274	2.02228312783989	0.00282441777631269
"4411"	"19"	"capitol"	2	2988	0.000669344042838019	4.21950770517611	0.00282430234616875
"4412"	"19"	"cheesy"	2	2988	0.000669344042838019	4.21950770517611	0.00282430234616875
"4413"	"19"	"confusion"	2	2988	0.000669344042838019	4.21950770517611	0.00282430234616875
"4414"	"19"	"deflating"	2	2988	0.000669344042838019	4.21950770517611	0.00282430234616875
"4415"	"19"	"elite"	2	2988	0.000669344042838019	4.21950770517611	0.00282430234616875
"4416"	"19"	"glacier's"	2	2988	0.000669344042838019	4.21950770517611	0.00282430234616875
"4417"	"19"	"ilulissat"	2	2988	0.000669344042838019	4.21950770517611	0.00282430234616875
"4418"	"19"	"positions"	2	2988	0.000669344042838019	4.21950770517611	0.00282430234616875
"4419"	"19"	"raining"	2	2988	0.000669344042838019	4.21950770517611	0.00282430234616875
"4420"	"19"	"yo"	2	2988	0.000669344042838019	4.21950770517611	0.00282430234616875
"4421"	"12"	"maybe"	8	2950	0.00271186440677966	1.04145387482816	0.00282428169444925
"4422"	"44"	"especially"	3	1537	0.00195185426154847	1.44691898293633	0.00282417498295965
"4423"	"15"	"particularly"	4	2457	0.00162800162800163	1.73460105538811	0.00282393334210518
"4424"	"50"	"ample"	2	2989	0.000669120107059217	4.21950770517611	0.00282335744742463
"4425"	"50"	"aspiring"	2	2989	0.000669120107059217	4.21950770517611	0.00282335744742463
"4426"	"50"	"destabilizing"	2	2989	0.000669120107059217	4.21950770517611	0.00282335744742463
"4427"	"50"	"enter"	2	2989	0.000669120107059217	4.21950770517611	0.00282335744742463
"4428"	"50"	"knock"	2	2989	0.000669120107059217	4.21950770517611	0.00282335744742463
"4429"	"50"	"linear"	2	2989	0.000669120107059217	4.21950770517611	0.00282335744742463
"4430"	"50"	"logic"	2	2989	0.000669120107059217	4.21950770517611	0.00282335744742463
"4431"	"50"	"mindset"	2	2989	0.000669120107059217	4.21950770517611	0.00282335744742463
"4432"	"50"	"mulch"	2	2989	0.000669120107059217	4.21950770517611	0.00282335744742463
"4433"	"50"	"parameters"	2	2989	0.000669120107059217	4.21950770517611	0.00282335744742463
"4434"	"50"	"phosphorus"	2	2989	0.000669120107059217	4.21950770517611	0.00282335744742463
"4435"	"50"	"sqeeze"	2	2989	0.000669120107059217	4.21950770517611	0.00282335744742463
"4436"	"50"	"stakeholder"	2	2989	0.000669120107059217	4.21950770517611	0.00282335744742463
"4437"	"50"	"tillage"	2	2989	0.000669120107059217	4.21950770517611	0.00282335744742463
"4438"	"40"	"farmer"	2	2498	0.000800640512409928	3.52636052461616	0.00282334709737083
"4439"	"40"	"genetics"	2	2498	0.000800640512409928	3.52636052461616	0.00282334709737083
"4440"	"40"	"genome"	2	2498	0.000800640512409928	3.52636052461616	0.00282334709737083
"4441"	"40"	"husband"	2	2498	0.000800640512409928	3.52636052461616	0.00282334709737083
"4442"	"40"	"immunity"	2	2498	0.000800640512409928	3.52636052461616	0.00282334709737083
"4443"	"40"	"infection"	2	2498	0.000800640512409928	3.52636052461616	0.00282334709737083
"4444"	"40"	"methods"	2	2498	0.000800640512409928	3.52636052461616	0.00282334709737083
"4445"	"40"	"mutations"	2	2498	0.000800640512409928	3.52636052461616	0.00282334709737083
"4446"	"40"	"pests"	2	2498	0.000800640512409928	3.52636052461616	0.00282334709737083
"4447"	"40"	"reactions"	2	2498	0.000800640512409928	3.52636052461616	0.00282334709737083
"4448"	"40"	"trial"	2	2498	0.000800640512409928	3.52636052461616	0.00282334709737083
"4449"	"59"	"continue"	2	1229	0.0016273393002441	1.73460105538811	0.00282278446767796
"4450"	"59"	"including"	2	1229	0.0016273393002441	1.73460105538811	0.00282278446767796
"4451"	"59"	"risk"	2	1229	0.0016273393002441	1.73460105538811	0.00282278446767796
"4452"	"59"	"university"	2	1229	0.0016273393002441	1.73460105538811	0.00282278446767796
"4453"	"34"	"hours"	3	1936	0.0015495867768595	1.82161243237774	0.00282274653777542
"4454"	"40"	"using"	6	2498	0.00240192153722978	1.17498526745268	0.0028222224198223
"4455"	"12"	"behind"	6	2950	0.00203389830508475	1.38629436111989	0.00281958175143029
"4456"	"63"	"1940s"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4457"	"63"	"accent"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4458"	"63"	"application"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4459"	"63"	"architect"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4460"	"63"	"commercially"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4461"	"63"	"concentrated"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4462"	"63"	"concentration"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4463"	"63"	"continuity"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4464"	"63"	"cubic"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4465"	"63"	"cultivate"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4466"	"63"	"declining"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4467"	"63"	"dubai"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4468"	"63"	"exploited"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4469"	"63"	"historic"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4470"	"63"	"horizontal"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4471"	"63"	"import"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4472"	"63"	"lifespan"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4473"	"63"	"livable"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4474"	"63"	"meals"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4475"	"63"	"millimeters"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4476"	"63"	"precipitation"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4477"	"63"	"rome"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4478"	"63"	"skyline"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4479"	"63"	"yields"	1	1251	0.000799360511590727	3.52636052461616	0.00281883335301052
"4480"	"14"	"i'd"	8	2729	0.00293147673140344	0.961411167154625	0.00281835446582521
"4481"	"63"	"population"	3	1251	0.00239808153477218	1.17498526745268	0.00281771047350763
"4482"	"27"	"water"	3	440	0.00681818181818182	0.412845215405787	0.00281485374140309
"4483"	"18"	"countries"	2	835	0.00239520958083832	1.17498526745268	0.00281433596994655
"4484"	"18"	"imagine"	2	835	0.00239520958083832	1.17498526745268	0.00281433596994655
"4485"	"24"	"flooding"	2	1616	0.00123762376237624	2.27359755612079	0.00281385836153564
"4486"	"24"	"fortunately"	2	1616	0.00123762376237624	2.27359755612079	0.00281385836153564
"4487"	"24"	"raised"	2	1616	0.00123762376237624	2.27359755612079	0.00281385836153564
"4488"	"39"	"plants"	5	2268	0.00220458553791887	1.27506872600967	0.00281099807321355
"4489"	"56"	"brief"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4490"	"56"	"broke"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4491"	"56"	"continents"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4492"	"56"	"delivered"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4493"	"56"	"emerges"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4494"	"56"	"grass"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4495"	"56"	"hardest"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4496"	"56"	"herd"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4497"	"56"	"heroes"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4498"	"56"	"hyenas"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4499"	"56"	"legs"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4500"	"56"	"lions"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4501"	"56"	"married"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4502"	"56"	"multiply"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4503"	"56"	"phytoplankton"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4504"	"56"	"refined"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4505"	"56"	"seeds"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4506"	"56"	"skies"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4507"	"56"	"survivors"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4508"	"56"	"swamps"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4509"	"56"	"touches"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4510"	"56"	"transforming"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4511"	"56"	"underway"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
"4512"	"56"	"visualize"	1	1111	0.0009000900090009	3.120895416508	0.00280908678353555
