id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
Ugz6ZDUMuFj6RgSMe8t4AaABAg.8kDCX45UMFm8lkWrW4jh-9		5	2018-09-28 19:27:00	Shashank Kothari	Any project with Wikipedia info is not accepted at any decent university.	UCoitvk6-Qp8trgjyhwVW-Mg	http://www.youtube.com/channel/UCoitvk6-Qp8trgjyhwVW-Mg	1	Ugz6ZDUMuFj6RgSMe8t4AaABAg	Mostly Dead
Ugz6ZDUMuFj6RgSMe8t4AaABAg.8kDCX45UMFm8lJRagRTVOV		0	2018-09-17 21:42:17	VClarity	wzrubicon  Wow, you are fucking retarded. This just shows how far gone far-right members are. They think reality has a left bias. Morons.	UCJ_AoAEgwq--fpJqAJods8A	http://www.youtube.com/channel/UCJ_AoAEgwq--fpJqAJods8A	1	Ugz6ZDUMuFj6RgSMe8t4AaABAg	Mostly Dead
Ugz6ZDUMuFj6RgSMe8t4AaABAg.8kDCX45UMFm8kiRSBlxk6Z		1	2018-09-03 03:29:51	Goes in Ya	No Name I showed that to my wife! She thinks I’m crazy!	UCOpf7Us0Rppwt0hj1OLqpTw	http://www.youtube.com/channel/UCOpf7Us0Rppwt0hj1OLqpTw	1	Ugz6ZDUMuFj6RgSMe8t4AaABAg	Mostly Dead
UgzVoLOuyaEr3qUKoEh4AaABAg	6	132	2018-08-18 08:44:52	Rylo Ken	Soon to be banned by Youtube communists	UCRDWVPwCr_LSbC3N7vHGqhA	http://www.youtube.com/channel/UCRDWVPwCr_LSbC3N7vHGqhA	0		
UgzVoLOuyaEr3qUKoEh4AaABAg.8k4nmRmjuBJ8svL6izc7Je		0	2019-03-25 23:55:46	Cypress1337	No, it will be banned for promoting terrorist acts.	UCdOSQIZRp3XD-0Xq6UzizXQ	http://www.youtube.com/channel/UCdOSQIZRp3XD-0Xq6UzizXQ	1	UgzVoLOuyaEr3qUKoEh4AaABAg	Rylo Ken
UgzVoLOuyaEr3qUKoEh4AaABAg.8k4nmRmjuBJ8sCTphw8A8j		0	2019-03-08 04:26:53	Dale F	Contact them about the WIKI “fact check”. They will call you. Escalate it until you reach a head supervisor and tell them that they must watch the whole video and remove the propaganda tag.	UCtNboPWUD9aJjL7rHcIyK9w	http://www.youtube.com/channel/UCtNboPWUD9aJjL7rHcIyK9w	1	UgzVoLOuyaEr3qUKoEh4AaABAg	Rylo Ken
UgzVoLOuyaEr3qUKoEh4AaABAg.8k4nmRmjuBJ8oTHg6ozOp8		0	2018-12-05 07:02:14	KlumsyK	@Lily Powell time will tell i guess	UCkJU0KiKzmiXIkh87F7dj5Q	http://www.youtube.com/channel/UCkJU0KiKzmiXIkh87F7dj5Q	1	UgzVoLOuyaEr3qUKoEh4AaABAg	Rylo Ken
UgzVoLOuyaEr3qUKoEh4AaABAg.8k4nmRmjuBJ8oTDNuZ3zM7		0	2018-12-05 06:24:40	Lily Powell	B S!!!	UCvCEluM7pSuulzbkVS8l6EQ	http://www.youtube.com/channel/UCvCEluM7pSuulzbkVS8l6EQ	1	UgzVoLOuyaEr3qUKoEh4AaABAg	Rylo Ken
UgzVoLOuyaEr3qUKoEh4AaABAg.8k4nmRmjuBJ8oO7Xcjk0HW		0	2018-12-03 06:57:21	KlumsyK	no doubt. such problematic.	UCkJU0KiKzmiXIkh87F7dj5Q	http://www.youtube.com/channel/UCkJU0KiKzmiXIkh87F7dj5Q	1	UgzVoLOuyaEr3qUKoEh4AaABAg	Rylo Ken
UgzVoLOuyaEr3qUKoEh4AaABAg.8k4nmRmjuBJ8o-wedTKeIN		1	2018-11-23 21:31:49	TONY COLLYWESTON	Feeling persecuted?	UCzXXCkdbY8FIIUofAW2fm4g	http://www.youtube.com/channel/UCzXXCkdbY8FIIUofAW2fm4g	1	UgzVoLOuyaEr3qUKoEh4AaABAg	Rylo Ken
UgxKQY7mgVVm2Vdn8vp4AaABAg	0	3	2018-08-17 20:20:10	Gord Orvis	Benghazi and IRS in the first sentence..no conspiracies here!	UCTxk_GcirX0Cz2lemftPh1Q	http://www.youtube.com/channel/UCTxk_GcirX0Cz2lemftPh1Q	0		
UgwgTji7XzCiXgINP0Z4AaABAg	0	1	2018-08-15 14:50:07	butch koch	Any conversation void of the GEOengineering we see above our heads, and the release of large amounts of methane being released, makes this irrelevant.	UCeNTOB95_FuHma7CCEo-S-Q	http://www.youtube.com/channel/UCeNTOB95_FuHma7CCEo-S-Q	0		
UgwOfhOqKoQkWxxRxrt4AaABAg	0	0	2018-08-14 03:16:23	Richy Rich	Really great video, one I feel comfortable to share with brain washed friends	UCCCnAgHuYiAdXKa9o7Y6clw	http://www.youtube.com/channel/UCCCnAgHuYiAdXKa9o7Y6clw	0		
Ugzn9P4T_efCr4Xs4w14AaABAg	2	1	2018-08-06 09:34:25	George Anderson	all I know is that I made a comment here earlier tonight and it is gone. My basic comment was all that has to be done is use the technology that is I am sure available to measure the planets and moon in our solar system to determine weather these other bodies are also warming up due to our sun. Then with that being done and knowing that our sun is going through a heating up period. Case closed, debate solved, theories out the door, conspiracy not needed. So why aren&#39;t these guys bringing up graphs on solar bodies around us. they have all these other useless graphs and my question would be who funds these guys??? They are NASA guys, take temperatures guys is that so hard.	UCGpQsCx389o48ddtAZtPmAg	http://www.youtube.com/channel/UCGpQsCx389o48ddtAZtPmAg	0		
Ugzn9P4T_efCr4Xs4w14AaABAg.8jazuqATriv8oNvjiAShOP		0	2018-12-03 05:05:33	Poke	On itself that is a worthy scientific question. Just don't think the answer will be as simple, but it might shed more insight on the suns influence. But you will have to take into account the two most important factors that other planets don't have...an atmosphere and life...unless you believe in aliens in our solar system. Life is the main source of control of the amount of carbon dioxiode in the atmosphere. Why? Because life tends to try to influence its environment to improve its reproduction rate. In a very hot atmosphere or a very cold atmosphere that is more difficult, so that's why we have a state in betwean. And humanity is undoing what nature was trying to do...have a balance in betwean extremes. Guess who created those giagantic oil fields in the ground? Guess why life chose carbon as its chemical base and not silicone, while silicone has very similar properties...	UCqUTaZftY1PoR6th9xkpVNQ	http://www.youtube.com/channel/UCqUTaZftY1PoR6th9xkpVNQ	1	Ugzn9P4T_efCr4Xs4w14AaABAg	George Anderson
Ugzn9P4T_efCr4Xs4w14AaABAg.8jazuqATriv8jdbuGhOqCV		2	2018-08-07 10:02:20	1000frolly PhD	George, I have pointed out this very thing in several videos. i.e.; that all the planets have been warming for decades, just as the Earth has. For example, Neptune; https://www.youtube.com/watch?v=b-Jwa4ysUVw and Pluto; https://www.youtube.com/watch?v=eUewtN54aHg This is no surprise, since solar activity in the late 20th century reached the highest in at least 4,000 years, and possibly in 11,000 years; Usoskin, I. G., Solanki, S., & Kovaltsov, G. (2007). Grand minima and maxima of solar activity: new observational constraints. Astronomy & Astrophysics, 471(1), 301-309. Solanki, S. K., Usoskin, I. G., Kromer, B., Schüssler, M., & Beer, J. (2004). Unusual activity of the Sun during recent decades compared to the previous 11,000 years. Nature, 431(7012), 1084-1087.	UCAR0Oi4L0Om4F26uwpANgCg	http://www.youtube.com/channel/UCAR0Oi4L0Om4F26uwpANgCg	1	Ugzn9P4T_efCr4Xs4w14AaABAg	George Anderson
UgyAoeO6r16gIF_Ec-x4AaABAg	1	0	2018-08-04 23:55:49	dks13827	They put wiki propaganda imbedded in all your videos now.	UCIHaAutiSpuwLZN7Eift8Sg	http://www.youtube.com/channel/UCIHaAutiSpuwLZN7Eift8Sg	0		
UgyAoeO6r16gIF_Ec-x4AaABAg.8jYNu7O7Tvk8jZ8XTTno5o		0	2018-08-05 07:00:44	1000frolly PhD	Really? So I've truly made it - I am now in the in the gun-sights of the FakeNews people!	UCAR0Oi4L0Om4F26uwpANgCg	http://www.youtube.com/channel/UCAR0Oi4L0Om4F26uwpANgCg	1	UgyAoeO6r16gIF_Ec-x4AaABAg	dks13827
UgwSroX0zHNZP-fT1ZJ4AaABAg	4	8	2018-07-30 22:38:33	Lightning Rod	nobody dreamed up trillion ton blocks of ice breaking off, nobody dreamed up massive crop failures, nobody dreamed up smog, nobody dreamed up Cat 5++ hurricanes, nobody dreamed up drying aquifers, nobody dreamed up an eroding siberian shoreline, should i go on , are these FACTS or are they observations Remember leaded gas, i wonder why it&#39;s not readily sold anymore(the rapid increase in the number of cars would have lead poisoned people in an identifiable manner). You remember CFC&#39;s? why dont we sell those anymore, oh man made global climate change happening faster than ever before that could be DIRECTLY attributed to the manufacturers of that nasty mess. I know for sure that if you start your car up in YOUR garage and wait I won&#39;t have to hear ANY of your denials	UCIHQQ1mJkGjPNxCzuz_lfaw	http://www.youtube.com/channel/UCIHQQ1mJkGjPNxCzuz_lfaw	0		
UgwSroX0zHNZP-fT1ZJ4AaABAg.8jLN4uhyXPH8p7i4DscRiD		1	2018-12-21 18:29:41	Casey Speaks	Either you didn't listen or you didn't process. - the facts you mention are natural and caused by the Sun's output. Except smog - that 's human: carbon particulate from incomplete oxidation of hydrocarbons (soot from burning coal, oil, methane, butane, propane, kerosene, gasoline, diesel, wax.... but that doesn't cause climate change. Climate change is driven by the Sun.: 100 degree C swings every 6 months. Lead was pulled because it caused birth defects and made people sick and stupid. So did CFC's. 'That nasty mess' is one of the most imortant developments in human history. Numerous indudtries were entirely dependent on gas and oil. Even so'called green energy is dependent on products from gas and oil (petroleum). Solid carbon (soot), carbon monoxide (poison gas -fatal in small amounts), and carbon DIE-oxide (essential nutrient for all plant life. plants produce the oxygen we air-breathers need to survive.The prefix meaning '2' is being badly abused for its fear factor.	UCRqDvMI-v3mYLpkN31jtshA	http://www.youtube.com/channel/UCRqDvMI-v3mYLpkN31jtshA	1	UgwSroX0zHNZP-fT1ZJ4AaABAg	Lightning Rod
UgwSroX0zHNZP-fT1ZJ4AaABAg.8jLN4uhyXPH8oTPO5siYRX		0	2018-12-05 08:09:33	morgothra1	Lightning Rod, seeing you were here arguing with pigeons is both sad and hilarious at the same time. Pop over to Science News sometime. There's occasional coal and petroleum trolls but on the whole a rational, non pseudoscience crowd. Cheers.	UC18xHZTizZ3xTQzEEPx3FKQ	http://www.youtube.com/channel/UC18xHZTizZ3xTQzEEPx3FKQ	1	UgwSroX0zHNZP-fT1ZJ4AaABAg	Lightning Rod
UgwSroX0zHNZP-fT1ZJ4AaABAg.8jLN4uhyXPH8oTH_QBgrhm		2	2018-12-05 07:01:19	Lily Powell	Your ignorance is showing dude !! The crap coming out of your tail pipe isn't CO 2 !!! Read a book dummy !!!	UCvCEluM7pSuulzbkVS8l6EQ	http://www.youtube.com/channel/UCvCEluM7pSuulzbkVS8l6EQ	1	UgwSroX0zHNZP-fT1ZJ4AaABAg	Lightning Rod
UgwSroX0zHNZP-fT1ZJ4AaABAg.8jLN4uhyXPH8niAyqlau-9		1	2018-11-16 14:40:05	Philo Bedho	Lightning Rod You speak of poison not man made global climate change. You will asphyxiate from carbon monoxide in your garage. Peace	UC7Q4Nd_KrNrmr6CwAsSaNGg	http://www.youtube.com/channel/UC7Q4Nd_KrNrmr6CwAsSaNGg	1	UgwSroX0zHNZP-fT1ZJ4AaABAg	Lightning Rod
UgwMxCt8eY04f-w_-X14AaABAg	0	0	2018-06-25 05:51:00	Ochibason	Good.	UCniU9fgSNyKzzI4Swvbn34A	http://www.youtube.com/channel/UCniU9fgSNyKzzI4Swvbn34A	0		
UgwD462ijWggDqC2jvB4AaABAg	1	1	2018-06-02 23:21:03	Patrick Anthony Pontillo	This title should be, &quot;25 Scientists Question the Sanity of the Global Warmists.&quot;	UCfk-GocEhn3IwG1RRNzWBmQ	http://www.youtube.com/channel/UCfk-GocEhn3IwG1RRNzWBmQ	0		
UgwD462ijWggDqC2jvB4AaABAg.8h05qOXR7Jx8h0sais_CA2		0	2018-06-03 06:35:48	1000frolly PhD	Thanks mate; done!	UCAR0Oi4L0Om4F26uwpANgCg	http://www.youtube.com/channel/UCAR0Oi4L0Om4F26uwpANgCg	1	UgwD462ijWggDqC2jvB4AaABAg	Patrick Anthony Pontillo
Ugyn0hc0Oo63VdlGJlR4AaABAg	1	1	2018-06-01 19:53:23	Charles Wakefield	<a href="http://www.youtube.com/results?search_query=%23guymcpherson">#guymcpherson</a>	UCvZIgnKs-vdRjOXH-B8w1sg	http://www.youtube.com/channel/UCvZIgnKs-vdRjOXH-B8w1sg	0		
Ugyn0hc0Oo63VdlGJlR4AaABAg.8gy9HX0lzta8gzWoGevBeI		0	2018-06-02 08:38:12	1000frolly PhD	Guy McPherson is a well-known crackpot.	UCAR0Oi4L0Om4F26uwpANgCg	http://www.youtube.com/channel/UCAR0Oi4L0Om4F26uwpANgCg	1	Ugyn0hc0Oo63VdlGJlR4AaABAg	Charles Wakefield
UgzK_Z4JW4YL0TkM-Kx4AaABAg	0	0	2018-05-30 20:11:52	Diche Bach	Fantastic talks.	UCIjjkl7izedOlnqzd7tVcgQ	http://www.youtube.com/channel/UCIjjkl7izedOlnqzd7tVcgQ	0		
Ugwby7hPyJMb1y2SOj94AaABAg	3	50	2018-05-20 14:53:41	Fred Ivory	All this is great but Al still made billions, Barack is looked at as a god and nobody will spend a second in jail for fraud.	UCuOnRRqCWhhnP4ipjfj28Ww	http://www.youtube.com/channel/UCuOnRRqCWhhnP4ipjfj28Ww	0		
Ugwby7hPyJMb1y2SOj94AaABAg.8gTiS0SDaNK93dVXjn10RW		0	2020-01-11 07:57:14	karl Jönsson	Gore Will make even more through the carbon Credit scam he created.	UC12yb0lmxFsO-AOopKWvbUg	http://www.youtube.com/channel/UC12yb0lmxFsO-AOopKWvbUg	1	Ugwby7hPyJMb1y2SOj94AaABAg	Fred Ivory
Ugwby7hPyJMb1y2SOj94AaABAg.8gTiS0SDaNK8v9lMkbYub_		0	2019-05-20 16:45:17	babarishka	These bastards are too high up the food chain to ever see any jail time, unfortunately.	UCnGpMhF-7EtFNGNdKWb1dzA	http://www.youtube.com/channel/UCnGpMhF-7EtFNGNdKWb1dzA	1	Ugwby7hPyJMb1y2SOj94AaABAg	Fred Ivory
Ugwby7hPyJMb1y2SOj94AaABAg.8gTiS0SDaNK8u3z1EcJvb0		2	2019-04-23 14:17:51	Bretton Ferguson	Fraud. Bill and Hillary murdered people and you think someone is going to be arrested for lying about climate change?	UCOyvIDANPoHGf1N3SoRkOcA	http://www.youtube.com/channel/UCOyvIDANPoHGf1N3SoRkOcA	1	Ugwby7hPyJMb1y2SOj94AaABAg	Fred Ivory
UgynxEhZZ8aVv199_tl4AaABAg	0	1	2018-05-20 13:13:02	bluegold21	25 NASA scientists out of 20 + thousand.mmmm.Cherry picking anyone?!!!!!! And 1 metre is not 40&quot;<a href="http://s.you/">s.You</a> fucking idiots. Fucking appaling.	UCKpGS4qNm7BDBlmqP4Zk3pg	http://www.youtube.com/channel/UCKpGS4qNm7BDBlmqP4Zk3pg	0		
UgwDYWRYHvZIGt9R0m94AaABAg	1	2	2018-05-16 12:54:21	Roy Oetting	These guys might have great credentials but are lousy speakers. This was a waste of 49 minutes of my time and your time. The planet is cooling. It is cooling because of the cycling nature of nature. We need to prepare for a shortage of food. In all likelihood more people will die in the next 30 years than have ever died before. Dr Doron and his associates have done a piss poor job because all they are looking at is what CO2 is going to do and have not taken into account all the other factors and especially the sun. I am certain I could have done a better job explaining what we know about the change in climate.	UCirMu0XsCW-BNbvQEZgia4Q	http://www.youtube.com/channel/UCirMu0XsCW-BNbvQEZgia4Q	0		
UgwDYWRYHvZIGt9R0m94AaABAg.8gJCbVJypxL8oTJRWu53e0		0	2018-12-05 07:17:35	Lily Powell	SURE ... GENIUS !!!	UCvCEluM7pSuulzbkVS8l6EQ	http://www.youtube.com/channel/UCvCEluM7pSuulzbkVS8l6EQ	1	UgwDYWRYHvZIGt9R0m94AaABAg	Roy Oetting
UgxpWVRARcMrgi6oX4N4AaABAg	9	23	2018-05-15 12:52:36	Old Frugal One Hyper-Drive Movement	Sea levels will drop as we enter the Eddy minimum. &quot;Global Warming&quot; stopped in 2014. The planet is cooling and has been for the last 11000 years. The sun drives the climate on Earth not man. We have had a brief worming period but that has ended. CO2 levels always follow temperature rise by decades. Our oceans hold vast amounts of CO2 and as they heat up they release CO2 the same as a warm beer fizzes more than a cold one. As sun cycle 24 winds down some time in 2019 - 2020 we will be deep into a &quot;Grand Solar Minimum&quot; with global temperatures dropping. Major snow storms will be the norm in the upper latitudes. Crop losses are already happening all over the world due to snow and flooding and will only get worse. <br />Silica rich volcanos will and are entering a major up tic all over the world due to increased cosmic ray influx as our magnetosphere grows weaker. It is now 15% weaker in the last 100 years the last 5% happening just in the last 10 years. Still unclear weather it will lead to a pole flip or just an excursion before moving back to its normal position. We do have pole flips around every 70000 years or so. As the field weakens more cosmic rays will penetrate the atmosphere and increase cloud nucleation and cloud cover. More clouds - more rain/snow. More droughts to come to the drier regions - adding to crop losses. There is a lot going on with our sun and planet that would just require too much time to cover here. Just know we are heading into a major cold period that may last for the next 50 years or longer. Do your own research the facts are out there. Your government has been lying to you and the world for the last 30 years about &quot;Man made global warming because of carbon emissions&quot;. It is all a hoax aimed at transferring wealth and power around the world to benefit the &quot;New World Order&quot; agenda.<br />Be safe everyone. Prepare. Peace be with you.	UCedr4KybWsdG0kwBi8CN77g	http://www.youtube.com/channel/UCedr4KybWsdG0kwBi8CN77g	0		
UgxpWVRARcMrgi6oX4N4AaABAg.8gGcbinYpU28pQEJqG77Hv		0	2018-12-28 23:06:31	Bryan O'Malley	@NoSuspect During the last ice age, there was so much water bound up in the ice cap covering most of North America. Yet, the pre-historic people who eventually developed into Native Americans, crossed the land bridge from Siberia to Alaska and eventually worked their way down the coast. So, obviously, all recorded human history has NOT taken place exclusively in the interglacial period. This happened 25000-40000 years ago. Reference: https://www.youtube.com/watch?v=HfLVYr38D0Q&index=4&list=PLaZ1TkpF3IGP9rw2F4nFcDiJ-1TV-EPN1&t=0s Link that details the length of the last ice age, when ended about 11700 years ago: https://www.livescience.com/40311-pleistocene-epoch.html To place ourselves on this timeline, western civilization is generally thought to begin with the taming of animals and acquiring the knowledge to grow grains, enabling the hunter-gatherers to settle down. This happened in Mesopatamia about 9000-11000 years ago. Just sayin, dude. (Btw, this is general junior high school knowledge, but I found links just to help you out.)	UCkCot4bzmxDJ5-0vjAJAtNg	http://www.youtube.com/channel/UCkCot4bzmxDJ5-0vjAJAtNg	1	UgxpWVRARcMrgi6oX4N4AaABAg	Old Frugal One Hyper-Drive Movement
UgxpWVRARcMrgi6oX4N4AaABAg.8gGcbinYpU28oVOtlCAUPr		2	2018-12-06 02:43:45	Kevin Grove	@TONY COLLYWESTON The fascists would have us believe believe we are in danger from climate while they spray the skies with metals and coat the entire world with Glysophates.	UCPep7ORctRbYvVYxh9VjjIA	http://www.youtube.com/channel/UCPep7ORctRbYvVYxh9VjjIA	1	UgxpWVRARcMrgi6oX4N4AaABAg	Old Frugal One Hyper-Drive Movement
UgxpWVRARcMrgi6oX4N4AaABAg.8gGcbinYpU28oUiYGRJBce		0	2018-12-05 20:24:56	TONY COLLYWESTON	Remind me, what planet is this?	UCzXXCkdbY8FIIUofAW2fm4g	http://www.youtube.com/channel/UCzXXCkdbY8FIIUofAW2fm4g	1	UgxpWVRARcMrgi6oX4N4AaABAg	Old Frugal One Hyper-Drive Movement
UgxpWVRARcMrgi6oX4N4AaABAg.8gGcbinYpU28oTXjxDJaSC		0	2018-12-05 09:22:34	Kevin Grove	0+	UCPep7ORctRbYvVYxh9VjjIA	http://www.youtube.com/channel/UCPep7ORctRbYvVYxh9VjjIA	1	UgxpWVRARcMrgi6oX4N4AaABAg	Old Frugal One Hyper-Drive Movement
UgxpWVRARcMrgi6oX4N4AaABAg.8gGcbinYpU28o98g1KwHad		1	2018-11-27 11:18:46	TONY COLLYWESTON	WHERE DID YOU FIND THIS RUBBISH?	UCzXXCkdbY8FIIUofAW2fm4g	http://www.youtube.com/channel/UCzXXCkdbY8FIIUofAW2fm4g	1	UgxpWVRARcMrgi6oX4N4AaABAg	Old Frugal One Hyper-Drive Movement
UgxpWVRARcMrgi6oX4N4AaABAg.8gGcbinYpU28o-xdF68_8_		1	2018-11-23 21:40:22	TONY COLLYWESTON	What planet is this on?	UCzXXCkdbY8FIIUofAW2fm4g	http://www.youtube.com/channel/UCzXXCkdbY8FIIUofAW2fm4g	1	UgxpWVRARcMrgi6oX4N4AaABAg	Old Frugal One Hyper-Drive Movement
UgxpWVRARcMrgi6oX4N4AaABAg.8gGcbinYpU28nDVnrhOA0Q		4	2018-11-04 07:26:23	NoSuspect	The current ice age did not end 11,000 years ago, all of recorded human history has taken place in this inter-glacial period, over the next 5000 years it was likely that the planet would have reverted back into a major glaciation that would have been a true disaster for our civilization and hopefully the co2 emissions were releasing actually stabilizes the climate and we continue to have a hospitable warmer climate. Global average temperature is always transitioning to be increasing or decreasing as is it a chaotic system with many influencing variable, most of them not understood or known and also inherently chaotic themselves with the exception of orbit and axial cycles that have a large role to play but do not align with other systems such as condition of the planets surface and composition of atmosphere or solar output etc. I've always found it strange that warming is presented as a threat considering how warmer conditions create more fresh water more land to produce food, and we are a species with a evolutionary origin of tropical environmental adaptation. It's much more difficult for our species to survive in cold dry regions let alone manage to thrive. We have risen as a species to what we are today as a direct result of a warming global climate. If the ice caps still covered the majority of the land in the northern hemisphere I truly doubt we would have progressed beyond wondering tribes even today still struggling to survive just as we were 12,000 years ago...	UCt_3YYP8XnE0qiXhxywRgqw	http://www.youtube.com/channel/UCt_3YYP8XnE0qiXhxywRgqw	1	UgxpWVRARcMrgi6oX4N4AaABAg	Old Frugal One Hyper-Drive Movement
UgxpWVRARcMrgi6oX4N4AaABAg.8gGcbinYpU28mnasoqpluY		2	2018-10-24 20:39:59	Ebrelus	There are more cycles than you could expect. There is one because earth is moving around sun on wierd elyptic path. There is another because sun is moving throu galaxy from colder ro warmer to colder to warmer zones. There are cycles caused by other planets. Even moon has big impact on climate. He is speaking about that one where earth is distancing itself from sun now after long time of being on closest distance period on path around sun (its not round). There was a guy who calculated how CO2 affect climate comparing earth to wenus - and found out that amount of heat correlates exactly with distance of earth and other planets to the sun. On wenus there is atmosphere nearly completely composed of CO2 while temperature is proportional to distance to sun squared. It's easier to analyse venus because it doesn't have water and the whole complex cycle of warmings/glaciasions while gases pressure is easy to count. http://theendofthemystery.blogspot.com/2010/11/venus-no-greenhouse-effect.html Check this out	UCJpEK6C3uEUkpvQHySXAkVQ	http://www.youtube.com/channel/UCJpEK6C3uEUkpvQHySXAkVQ	1	UgxpWVRARcMrgi6oX4N4AaABAg	Old Frugal One Hyper-Drive Movement
UgxpWVRARcMrgi6oX4N4AaABAg.8gGcbinYpU28mNW9gk5S0J		2	2018-10-14 08:10:31	David Dyer	The last ice age ended about 11,000 years ago. You really think it's been cooling since the last ice age?	UCdDb3fn6P1DGhOAx3nNahFA	http://www.youtube.com/channel/UCdDb3fn6P1DGhOAx3nNahFA	1	UgxpWVRARcMrgi6oX4N4AaABAg	Old Frugal One Hyper-Drive Movement
UgxnO_BllYCqEGIcD2p4AaABAg	0	0	2018-05-11 23:49:17	Ovidiu	For money every people can become a &quot;scientist&quot; and sell his soul. So pathetic to watch.<br /><br /><a href="https://youtu.be/WzBhJvu_eYU?t=21m46s">https://youtu.be/WzBhJvu_eYU?t=21m46s</a>	UCQHYanhqMv7m_o_tTrVyw4g	http://www.youtube.com/channel/UCQHYanhqMv7m_o_tTrVyw4g	0		
Ugw5Q_nYl4RTZHr1vUF4AaABAg	2	16	2018-05-09 06:47:47	Johnny Jones	Dire predictions makes you richer.	UCgfPNKe7w2HPSbnHenscF2A	http://www.youtube.com/channel/UCgfPNKe7w2HPSbnHenscF2A	0		
Ugw5Q_nYl4RTZHr1vUF4AaABAg.8g0X5VUUqsU8g2mo_MFdCJ		3	2018-05-10 03:52:22	Johnny Jones	exactly, me too. just cant stoop low enough.	UCgfPNKe7w2HPSbnHenscF2A	http://www.youtube.com/channel/UCgfPNKe7w2HPSbnHenscF2A	1	Ugw5Q_nYl4RTZHr1vUF4AaABAg	Johnny Jones
Ugw5Q_nYl4RTZHr1vUF4AaABAg.8g0X5VUUqsU8g2Uost_Nd-		2	2018-05-10 01:06:22	1000frolly PhD	Thanks Johnny Now I know why I'm so poor.	UCAR0Oi4L0Om4F26uwpANgCg	http://www.youtube.com/channel/UCAR0Oi4L0Om4F26uwpANgCg	1	Ugw5Q_nYl4RTZHr1vUF4AaABAg	Johnny Jones
Ugyrsh4WVGU1qrReMuF4AaABAg	0	4	2018-05-06 14:44:54	Denis Laurin	These guys need to work on their presentation skills, be better prepared.	UCgec6tucWyqSywsLFTvdCGg	http://www.youtube.com/channel/UCgec6tucWyqSywsLFTvdCGg	0		
UgywibE7Vtxp1ufy7F94AaABAg	1	0	2018-05-01 03:58:11	Joe Wilson	You have to understand that carbon dioxide levels are not the only gas to cause the global warming . When you look at all the gass that make up the atmosphere and the natural gas being released by the oceans and the land masses that man has no control over, you can understand that man is not the major cause of the global temperature .	UCR4MGgaljZq3h6V2X_GxTSg	http://www.youtube.com/channel/UCR4MGgaljZq3h6V2X_GxTSg	0		
UgywibE7Vtxp1ufy7F94AaABAg.8fgcKHkYOGF8fhElcvoZeE		0	2018-05-01 09:42:49	1000frolly PhD	Only 4% of CO2 emissions are man-made.	UCAR0Oi4L0Om4F26uwpANgCg	http://www.youtube.com/channel/UCAR0Oi4L0Om4F26uwpANgCg	1	UgywibE7Vtxp1ufy7F94AaABAg	Joe Wilson
Ugw7hj4fbjg5TbMZnot4AaABAg	1	0	2018-05-01 02:55:35	Joe Wilson	When was the last time the planet started to warm up and then started to cool down ? How much did the climate warm during the warming period ? How long has it been since the climate level stay level or start cooling ? What was the major cause of the change in global climate ? How much has the ocean risen in the last hundred years ? You have to ask these questions for yourself and get the truth about what is actually happening with both the climate change and the ocean rise .	UCR4MGgaljZq3h6V2X_GxTSg	http://www.youtube.com/channel/UCR4MGgaljZq3h6V2X_GxTSg	0		
Ugw7hj4fbjg5TbMZnot4AaABAg.8fgW9nI2yGQ8fhFG-yIT18		1	2018-05-01 09:47:06	1000frolly PhD	Your key point is to "get the truth" . That has proven to be the hardest part.	UCAR0Oi4L0Om4F26uwpANgCg	http://www.youtube.com/channel/UCAR0Oi4L0Om4F26uwpANgCg	1	Ugw7hj4fbjg5TbMZnot4AaABAg	Joe Wilson
Ugz2N-tucGlurC9PXNp4AaABAg	0	3	2018-04-26 07:07:18	AngleOfLight	People are gullible . Global warming one of many liberal fantasies	UCwszPzBkE0CppesW29PXecw	http://www.youtube.com/channel/UCwszPzBkE0CppesW29PXecw	0		
UgwaiqUof7pfkFcYd9p4AaABAg	0	0	2018-04-25 21:02:29	alfred william	50,000 giant aircraft in the atmosphere burning billions of tons of fuel 24/7 these planes are giant rainmakers, co2 is a coolant without co2 we would burn up co2 cannot go up as co2 is coming down, oil gas and coal are not fossil fuels it is all lies to make money climate models are bullshit.oil fired central heating no particulate filters on the boilers, aircraft create so much sulphuric acid it is killing us all the lies co2 does not cause warming it is a coolant this ridiculous aircraft are the cause of any climate change.just blame the motorist. co2 the world&#39;s greatest con. we use co2 for welding, fire extinguishers, we drink it in soft drinks.co2 is part of life, so why not cut the aircraft in the atmosphere, these planes are giant rainmakers.	UCKAiT9-PvlMroMnjXjD-Duw	http://www.youtube.com/channel/UCKAiT9-PvlMroMnjXjD-Duw	0		
UgycDIB1Qz5DThCKr8F4AaABAg	3	38	2018-04-09 17:50:10	mememuhsheen	Computer models do not produce empirical data. Satellites don&#39;t measure sea levels accurately. AGW is a quasi scientific scam.	UCJ4VV8a5Tqc6MHBsIutIIrg	http://www.youtube.com/channel/UCJ4VV8a5Tqc6MHBsIutIIrg	0		
